2023-04-15 18:36:33,792 - [INFO] - {'name': 'nell23k_distmult', 'dataset': 'NELL23K', 'model': 'hogrn', 'score_func': 'distmult', 'opn': 'mult', 'batch_size': 256, 'max_epochs': 9999, 'gamma': 40, 'gpu': '0', 'l2': 0, 'lr': 0.001, 'lbl_smooth': 0.1, 'num_workers': 2, 'seed': 41504, 'restore': False, 'bias': False, 'rel_reason': True, 'pre_reason': False, 'reason_type': 'mixdrop', 'act_type': 'tanh', 'rel_norm': False, 'init_dim': 150, 'gcn_dim': 150, 'embed_dim': 150, 'gcn_layer': 2, 'dropout': 0.3, 'hid_drop': 0.2, 'relmix_dim': 200, 'chamix_dim': 200, 'rel_mask': 0, 'chan_drop': 0.2, 'edge_drop': 0, 'temperature': 1, 'sim_decay': 0, 'rel_drop': 0, 'hid_drop2': 0.3, 'feat_drop': 0.3, 'k_w': 10, 'k_h': 10, 'num_filt': 32, 'ker_sz': 3, 'log_dir': './log/', 'config_dir': './config/'}
{'act_type': 'tanh',
 'batch_size': 256,
 'bias': False,
 'chamix_dim': 200,
 'chan_drop': 0.2,
 'config_dir': './config/',
 'dataset': 'NELL23K',
 'dropout': 0.3,
 'edge_drop': 0,
 'embed_dim': 150,
 'feat_drop': 0.3,
 'gamma': 40,
 'gcn_dim': 150,
 'gcn_layer': 2,
 'gpu': '0',
 'hid_drop': 0.2,
 'hid_drop2': 0.3,
 'init_dim': 150,
 'k_h': 10,
 'k_w': 10,
 'ker_sz': 3,
 'l2': 0,
 'lbl_smooth': 0.1,
 'log_dir': './log/',
 'lr': 0.001,
 'max_epochs': 9999,
 'model': 'hogrn',
 'name': 'nell23k_distmult',
 'num_filt': 32,
 'num_workers': 2,
 'opn': 'mult',
 'pre_reason': False,
 'reason_type': 'mixdrop',
 'rel_drop': 0,
 'rel_mask': 0,
 'rel_norm': False,
 'rel_reason': True,
 'relmix_dim': 200,
 'restore': False,
 'score_func': 'distmult',
 'seed': 41504,
 'sim_decay': 0,
 'temperature': 1}
Dataset:  NELL23K
NUM_ENT:  22925
NUM_REL:  200
Model have 3.9653M paramerters in total
########
2023-04-15 18:36:41,449 - [INFO] - [Epoch:0]:  Training Loss:0.1511
Time cost in one epoch for training: 0.0898s
########
2023-04-15 18:53:13,313 - [INFO] - [Epoch:182]:  Training Loss:0.0009988

Time cost in one epoch for training: 0.0905s
########
2023-04-15 18:53:18,739 - [INFO] - [Epoch:183]:  Training Loss:0.0009964

Time cost in one epoch for training: 0.0904s
########
2023-04-15 18:53:24,153 - [INFO] - [Epoch:184]:  Training Loss:0.0009984

Time cost in one epoch for training: 0.0902s
########
2023-04-15 18:53:29,566 - [INFO] - [Epoch:185]:  Training Loss:0.001007

Time cost in one epoch for training: 0.0902s
########
2023-04-15 18:53:34,967 - [INFO] - [Epoch:186]:  Training Loss:0.001034

Time cost in one epoch for training: 0.0901s
########
2023-04-15 18:53:40,462 - [INFO] - [Epoch:187]:  Training Loss:0.001043

Time cost in one epoch for training: 0.0916s
########
2023-04-15 18:53:45,911 - [INFO] - [Epoch:188]:  Training Loss:0.001019

Time cost in one epoch for training: 0.0908s
########
2023-04-15 18:53:51,353 - [INFO] - [Epoch:189]:  Training Loss:0.00102

Time cost in one epoch for training: 0.0907s
########
2023-04-15 18:53:56,771 - [INFO] - [Epoch:190]:  Training Loss:0.001032

Time cost in one epoch for training: 0.0903s
########
2023-04-15 18:54:02,183 - [INFO] - [Epoch:191]:  Training Loss:0.001016

Time cost in one epoch for training: 0.0902s
########
2023-04-15 18:54:07,610 - [INFO] - [Epoch:192]:  Training Loss:0.0009989

Time cost in one epoch for training: 0.0905s
########
2023-04-15 18:54:13,041 - [INFO] - [Epoch:193]:  Training Loss:0.0009997

Time cost in one epoch for training: 0.0905s
########
2023-04-15 18:54:18,481 - [INFO] - [Epoch:194]:  Training Loss:0.0009981

Time cost in one epoch for training: 0.0906s
########
2023-04-15 18:54:23,884 - [INFO] - [Epoch:195]:  Training Loss:0.0009941

Time cost in one epoch for training: 0.0901s
########
2023-04-15 18:54:29,220 - [INFO] - [Epoch:196]:  Training Loss:0.001004

Time cost in one epoch for training: 0.0889s
########
2023-04-15 18:54:34,587 - [INFO] - [Epoch:197]:  Training Loss:0.001001

Time cost in one epoch for training: 0.0894s
########
2023-04-15 18:54:40,011 - [INFO] - [Epoch:198]:  Training Loss:0.001003

Time cost in one epoch for training: 0.0904s
########
2023-04-15 18:54:45,414 - [INFO] - [Epoch:199]:  Training Loss:0.0009938

Time cost in one epoch for training: 0.0900s
########
2023-04-15 18:54:50,851 - [INFO] - [Epoch:200]:  Training Loss:0.0009898

Time cost in one epoch for training: 0.0907s
2023-04-15 18:54:52,573 - [INFO] - [Epoch 200 valid]: MRR: Tail : 0.16608, Head : 0.099, Avg : 0.13254
2023-04-15 18:54:52,573 - [INFO] - [Epoch 200 valid]: MR: Tail : 1831.6, Head : 3167.1, Avg : 2499.4
2023-04-15 18:54:52,621 - [INFO] - [Epoch 200]: Training Loss: 0.00098979, Best Valid MRR: 0.13254


########
2023-04-15 18:54:58,046 - [INFO] - [Epoch:201]:  Training Loss:0.0009966

Time cost in one epoch for training: 0.0905s
2023-04-15 18:54:59,777 - [INFO] - [Epoch 201 valid]: MRR: Tail : 0.15235, Head : 0.09154, Avg : 0.12195
2023-04-15 18:54:59,778 - [INFO] - [Epoch 201 valid]: MR: Tail : 1864.9, Head : 3277.9, Avg : 2571.4
2023-04-15 18:54:59,778 - [INFO] - [Epoch 201]: Training Loss: 0.00099662, Best Valid MRR: 0.13254


########
2023-04-15 18:55:05,189 - [INFO] - [Epoch:202]:  Training Loss:0.001005

Time cost in one epoch for training: 0.0903s
2023-04-15 18:55:06,895 - [INFO] - [Epoch 202 valid]: MRR: Tail : 0.16063, Head : 0.08941, Avg : 0.12502
2023-04-15 18:55:06,895 - [INFO] - [Epoch 202 valid]: MR: Tail : 1805.4, Head : 3194.2, Avg : 2499.8
2023-04-15 18:55:06,895 - [INFO] - [Epoch 202]: Training Loss: 0.0010053, Best Valid MRR: 0.13254


########
2023-04-15 18:55:12,386 - [INFO] - [Epoch:203]:  Training Loss:0.0009943

Time cost in one epoch for training: 0.0916s
2023-04-15 18:55:14,133 - [INFO] - [Epoch 203 valid]: MRR: Tail : 0.16359, Head : 0.09611, Avg : 0.12985
2023-04-15 18:55:14,133 - [INFO] - [Epoch 203 valid]: MR: Tail : 1777.3, Head : 3167.6, Avg : 2472.5
2023-04-15 18:55:14,133 - [INFO] - [Epoch 203]: Training Loss: 0.00099425, Best Valid MRR: 0.13254


########
2023-04-15 18:55:19,575 - [INFO] - [Epoch:204]:  Training Loss:0.0009837

Time cost in one epoch for training: 0.0907s
2023-04-15 18:55:21,297 - [INFO] - [Epoch 204 valid]: MRR: Tail : 0.16867, Head : 0.09838, Avg : 0.13353
2023-04-15 18:55:21,298 - [INFO] - [Epoch 204 valid]: MR: Tail : 1786.0, Head : 3114.1, Avg : 2450.1
2023-04-15 18:55:21,419 - [INFO] - [Epoch 204]: Training Loss: 0.00098371, Best Valid MRR: 0.13353


########
2023-04-15 18:55:26,837 - [INFO] - [Epoch:205]:  Training Loss:0.0009896

Time cost in one epoch for training: 0.0904s
2023-04-15 18:55:28,584 - [INFO] - [Epoch 205 valid]: MRR: Tail : 0.1627, Head : 0.0936, Avg : 0.12815
2023-04-15 18:55:28,584 - [INFO] - [Epoch 205 valid]: MR: Tail : 1833.4, Head : 3249.3, Avg : 2541.4
2023-04-15 18:55:28,584 - [INFO] - [Epoch 205]: Training Loss: 0.00098962, Best Valid MRR: 0.13353


########
2023-04-15 18:55:34,078 - [INFO] - [Epoch:206]:  Training Loss:0.001047

Time cost in one epoch for training: 0.0916s
2023-04-15 18:55:35,796 - [INFO] - [Epoch 206 valid]: MRR: Tail : 0.08947, Head : 0.04074, Avg : 0.0651
2023-04-15 18:55:35,796 - [INFO] - [Epoch 206 valid]: MR: Tail : 2256.0, Head : 3765.6, Avg : 3010.8
2023-04-15 18:55:35,796 - [INFO] - [Epoch 206]: Training Loss: 0.0010472, Best Valid MRR: 0.13353


########
2023-04-15 18:55:41,195 - [INFO] - [Epoch:207]:  Training Loss:0.001025

Time cost in one epoch for training: 0.0900s
2023-04-15 18:55:42,920 - [INFO] - [Epoch 207 valid]: MRR: Tail : 0.1423, Head : 0.0891, Avg : 0.1157
2023-04-15 18:55:42,921 - [INFO] - [Epoch 207 valid]: MR: Tail : 1945.8, Head : 3294.3, Avg : 2620.0
2023-04-15 18:55:42,921 - [INFO] - [Epoch 207]: Training Loss: 0.0010245, Best Valid MRR: 0.13353


########
2023-04-15 18:55:48,363 - [INFO] - [Epoch:208]:  Training Loss:0.0009956

Time cost in one epoch for training: 0.0908s
2023-04-15 18:55:50,094 - [INFO] - [Epoch 208 valid]: MRR: Tail : 0.16695, Head : 0.09608, Avg : 0.13151
2023-04-15 18:55:50,095 - [INFO] - [Epoch 208 valid]: MR: Tail : 1787.4, Head : 3091.1, Avg : 2439.3
2023-04-15 18:55:50,095 - [INFO] - [Epoch 208]: Training Loss: 0.00099562, Best Valid MRR: 0.13353


########
2023-04-15 18:55:55,510 - [INFO] - [Epoch:209]:  Training Loss:0.0009971

Time cost in one epoch for training: 0.0903s
2023-04-15 18:55:57,226 - [INFO] - [Epoch 209 valid]: MRR: Tail : 0.11188, Head : 0.05025, Avg : 0.08107
2023-04-15 18:55:57,226 - [INFO] - [Epoch 209 valid]: MR: Tail : 2165.0, Head : 3725.2, Avg : 2945.1
2023-04-15 18:55:57,226 - [INFO] - [Epoch 209]: Training Loss: 0.00099714, Best Valid MRR: 0.13353


########
2023-04-15 18:56:02,584 - [INFO] - [Epoch:210]:  Training Loss:0.001016

Time cost in one epoch for training: 0.0893s
2023-04-15 18:56:04,285 - [INFO] - [Epoch 210 valid]: MRR: Tail : 0.1522, Head : 0.07978, Avg : 0.11599
2023-04-15 18:56:04,285 - [INFO] - [Epoch 210 valid]: MR: Tail : 1877.3, Head : 3295.7, Avg : 2586.5
2023-04-15 18:56:04,285 - [INFO] - [Epoch 210]: Training Loss: 0.0010163, Best Valid MRR: 0.13353


########
2023-04-15 18:56:09,719 - [INFO] - [Epoch:211]:  Training Loss:0.001003

Time cost in one epoch for training: 0.0907s
2023-04-15 18:56:11,445 - [INFO] - [Epoch 211 valid]: MRR: Tail : 0.15782, Head : 0.08843, Avg : 0.12312
2023-04-15 18:56:11,445 - [INFO] - [Epoch 211 valid]: MR: Tail : 1826.2, Head : 3214.0, Avg : 2520.1
2023-04-15 18:56:11,445 - [INFO] - [Epoch 211]: Training Loss: 0.0010026, Best Valid MRR: 0.13353


########
2023-04-15 18:56:16,844 - [INFO] - [Epoch:212]:  Training Loss:0.0009872

Time cost in one epoch for training: 0.0901s
2023-04-15 18:56:18,564 - [INFO] - [Epoch 212 valid]: MRR: Tail : 0.16449, Head : 0.09871, Avg : 0.1316
2023-04-15 18:56:18,565 - [INFO] - [Epoch 212 valid]: MR: Tail : 1837.1, Head : 3215.0, Avg : 2526.0
2023-04-15 18:56:18,565 - [INFO] - [Epoch 212]: Training Loss: 0.00098722, Best Valid MRR: 0.13353


########
2023-04-15 18:56:23,974 - [INFO] - [Epoch:213]:  Training Loss:0.0009951

Time cost in one epoch for training: 0.0902s
2023-04-15 18:56:25,707 - [INFO] - [Epoch 213 valid]: MRR: Tail : 0.15055, Head : 0.08578, Avg : 0.11816
2023-04-15 18:56:25,707 - [INFO] - [Epoch 213 valid]: MR: Tail : 1849.9, Head : 3264.8, Avg : 2557.4
2023-04-15 18:56:25,707 - [INFO] - [Epoch 213]: Training Loss: 0.00099507, Best Valid MRR: 0.13353


########
2023-04-15 18:56:31,087 - [INFO] - [Epoch:214]:  Training Loss:0.0009933

Time cost in one epoch for training: 0.0898s
2023-04-15 18:56:32,818 - [INFO] - [Epoch 214 valid]: MRR: Tail : 0.17, Head : 0.09377, Avg : 0.13189
2023-04-15 18:56:32,818 - [INFO] - [Epoch 214 valid]: MR: Tail : 1701.8, Head : 3044.6, Avg : 2373.2
2023-04-15 18:56:32,818 - [INFO] - Gamma decay on saturation, updated value of gamma: 35
2023-04-15 18:56:32,818 - [INFO] - [Epoch 214]: Training Loss: 0.00099334, Best Valid MRR: 0.13353


########
2023-04-15 18:56:38,251 - [INFO] - [Epoch:215]:  Training Loss:0.0009856

Time cost in one epoch for training: 0.0907s
2023-04-15 18:56:40,004 - [INFO] - [Epoch 215 valid]: MRR: Tail : 0.14716, Head : 0.08239, Avg : 0.11478
2023-04-15 18:56:40,005 - [INFO] - [Epoch 215 valid]: MR: Tail : 1897.7, Head : 3253.6, Avg : 2575.6
2023-04-15 18:56:40,005 - [INFO] - [Epoch 215]: Training Loss: 0.00098557, Best Valid MRR: 0.13353


########
2023-04-15 18:56:45,477 - [INFO] - [Epoch:216]:  Training Loss:0.0009944

Time cost in one epoch for training: 0.0913s
2023-04-15 18:56:47,194 - [INFO] - [Epoch 216 valid]: MRR: Tail : 0.16664, Head : 0.09392, Avg : 0.13028
2023-04-15 18:56:47,194 - [INFO] - [Epoch 216 valid]: MR: Tail : 1765.4, Head : 3122.7, Avg : 2444.0
2023-04-15 18:56:47,194 - [INFO] - [Epoch 216]: Training Loss: 0.00099437, Best Valid MRR: 0.13353


########
2023-04-15 18:56:52,588 - [INFO] - [Epoch:217]:  Training Loss:0.0009922

Time cost in one epoch for training: 0.0899s
2023-04-15 18:56:54,288 - [INFO] - [Epoch 217 valid]: MRR: Tail : 0.17144, Head : 0.10095, Avg : 0.1362
2023-04-15 18:56:54,288 - [INFO] - [Epoch 217 valid]: MR: Tail : 1831.9, Head : 3194.8, Avg : 2513.4
2023-04-15 18:56:54,416 - [INFO] - [Epoch 217]: Training Loss: 0.00099218, Best Valid MRR: 0.1362


########
2023-04-15 18:56:59,789 - [INFO] - [Epoch:218]:  Training Loss:0.0009846

Time cost in one epoch for training: 0.0896s
2023-04-15 18:57:01,508 - [INFO] - [Epoch 218 valid]: MRR: Tail : 0.17191, Head : 0.10278, Avg : 0.13735
2023-04-15 18:57:01,508 - [INFO] - [Epoch 218 valid]: MR: Tail : 1736.0, Head : 3106.7, Avg : 2421.3
2023-04-15 18:57:01,639 - [INFO] - [Epoch 218]: Training Loss: 0.00098461, Best Valid MRR: 0.13735


########
2023-04-15 18:57:07,093 - [INFO] - [Epoch:219]:  Training Loss:0.000988

Time cost in one epoch for training: 0.0910s
2023-04-15 18:57:08,796 - [INFO] - [Epoch 219 valid]: MRR: Tail : 0.15539, Head : 0.08957, Avg : 0.12248
2023-04-15 18:57:08,796 - [INFO] - [Epoch 219 valid]: MR: Tail : 1850.6, Head : 3189.7, Avg : 2520.2
2023-04-15 18:57:08,796 - [INFO] - [Epoch 219]: Training Loss: 0.00098796, Best Valid MRR: 0.13735


########
2023-04-15 18:57:14,206 - [INFO] - [Epoch:220]:  Training Loss:0.0009987

Time cost in one epoch for training: 0.0903s
2023-04-15 18:57:15,927 - [INFO] - [Epoch 220 valid]: MRR: Tail : 0.16173, Head : 0.09831, Avg : 0.13002
2023-04-15 18:57:15,927 - [INFO] - [Epoch 220 valid]: MR: Tail : 1782.8, Head : 3129.1, Avg : 2455.9
2023-04-15 18:57:15,927 - [INFO] - [Epoch 220]: Training Loss: 0.00099873, Best Valid MRR: 0.13735


########
2023-04-15 18:57:21,405 - [INFO] - [Epoch:221]:  Training Loss:0.0009995

Time cost in one epoch for training: 0.0914s
2023-04-15 18:57:23,108 - [INFO] - [Epoch 221 valid]: MRR: Tail : 0.1655, Head : 0.09727, Avg : 0.13138
2023-04-15 18:57:23,109 - [INFO] - [Epoch 221 valid]: MR: Tail : 1822.8, Head : 3185.5, Avg : 2504.1
2023-04-15 18:57:23,109 - [INFO] - [Epoch 221]: Training Loss: 0.00099946, Best Valid MRR: 0.13735


########
2023-04-15 18:57:28,577 - [INFO] - [Epoch:222]:  Training Loss:0.001006

Time cost in one epoch for training: 0.0912s
2023-04-15 18:57:30,291 - [INFO] - [Epoch 222 valid]: MRR: Tail : 0.16064, Head : 0.09275, Avg : 0.1267
2023-04-15 18:57:30,292 - [INFO] - [Epoch 222 valid]: MR: Tail : 1861.0, Head : 3216.5, Avg : 2538.7
2023-04-15 18:57:30,292 - [INFO] - [Epoch 222]: Training Loss: 0.0010062, Best Valid MRR: 0.13735


########
2023-04-15 18:57:35,670 - [INFO] - [Epoch:223]:  Training Loss:0.0009911

Time cost in one epoch for training: 0.0897s
2023-04-15 18:57:37,367 - [INFO] - [Epoch 223 valid]: MRR: Tail : 0.1666, Head : 0.10278, Avg : 0.13469
2023-04-15 18:57:37,367 - [INFO] - [Epoch 223 valid]: MR: Tail : 1810.2, Head : 3205.4, Avg : 2507.8
2023-04-15 18:57:37,367 - [INFO] - [Epoch 223]: Training Loss: 0.00099105, Best Valid MRR: 0.13735


########
2023-04-15 18:57:42,813 - [INFO] - [Epoch:224]:  Training Loss:0.0009843

Time cost in one epoch for training: 0.0909s
2023-04-15 18:57:44,519 - [INFO] - [Epoch 224 valid]: MRR: Tail : 0.18087, Head : 0.10776, Avg : 0.14431
2023-04-15 18:57:44,519 - [INFO] - [Epoch 224 valid]: MR: Tail : 1776.0, Head : 3080.6, Avg : 2428.3
2023-04-15 18:57:44,651 - [INFO] - [Epoch 224]: Training Loss: 0.0009843, Best Valid MRR: 0.14431


########
2023-04-15 18:57:50,055 - [INFO] - [Epoch:225]:  Training Loss:0.000997

Time cost in one epoch for training: 0.0902s
2023-04-15 18:57:51,793 - [INFO] - [Epoch 225 valid]: MRR: Tail : 0.16015, Head : 0.0871, Avg : 0.12362
2023-04-15 18:57:51,794 - [INFO] - [Epoch 225 valid]: MR: Tail : 1822.4, Head : 3146.1, Avg : 2484.2
2023-04-15 18:57:51,794 - [INFO] - [Epoch 225]: Training Loss: 0.00099702, Best Valid MRR: 0.14431


########
2023-04-15 18:57:57,206 - [INFO] - [Epoch:226]:  Training Loss:0.0009946

Time cost in one epoch for training: 0.0903s
2023-04-15 18:57:58,929 - [INFO] - [Epoch 226 valid]: MRR: Tail : 0.13981, Head : 0.08053, Avg : 0.11017
2023-04-15 18:57:58,929 - [INFO] - [Epoch 226 valid]: MR: Tail : 1877.2, Head : 3299.1, Avg : 2588.1
2023-04-15 18:57:58,929 - [INFO] - [Epoch 226]: Training Loss: 0.00099456, Best Valid MRR: 0.14431


########
2023-04-15 18:58:04,344 - [INFO] - [Epoch:227]:  Training Loss:0.0009907

Time cost in one epoch for training: 0.0904s
2023-04-15 18:58:06,050 - [INFO] - [Epoch 227 valid]: MRR: Tail : 0.1601, Head : 0.09226, Avg : 0.12618
2023-04-15 18:58:06,050 - [INFO] - [Epoch 227 valid]: MR: Tail : 1791.0, Head : 3100.6, Avg : 2445.8
2023-04-15 18:58:06,050 - [INFO] - [Epoch 227]: Training Loss: 0.00099073, Best Valid MRR: 0.14431


########
2023-04-15 18:58:11,487 - [INFO] - [Epoch:228]:  Training Loss:0.001028

Time cost in one epoch for training: 0.0908s
2023-04-15 18:58:13,206 - [INFO] - [Epoch 228 valid]: MRR: Tail : 0.10659, Head : 0.05807, Avg : 0.08233
2023-04-15 18:58:13,206 - [INFO] - [Epoch 228 valid]: MR: Tail : 1998.7, Head : 3575.8, Avg : 2787.2
2023-04-15 18:58:13,206 - [INFO] - [Epoch 228]: Training Loss: 0.0010282, Best Valid MRR: 0.14431


########
2023-04-15 18:58:18,576 - [INFO] - [Epoch:229]:  Training Loss:0.001036

Time cost in one epoch for training: 0.0895s
2023-04-15 18:58:20,281 - [INFO] - [Epoch 229 valid]: MRR: Tail : 0.15216, Head : 0.07883, Avg : 0.1155
2023-04-15 18:58:20,281 - [INFO] - [Epoch 229 valid]: MR: Tail : 1946.3, Head : 3396.3, Avg : 2671.3
2023-04-15 18:58:20,282 - [INFO] - [Epoch 229]: Training Loss: 0.0010362, Best Valid MRR: 0.14431


########
2023-04-15 18:58:25,762 - [INFO] - [Epoch:230]:  Training Loss:0.0009983

Time cost in one epoch for training: 0.0914s
2023-04-15 18:58:27,498 - [INFO] - [Epoch 230 valid]: MRR: Tail : 0.17448, Head : 0.09745, Avg : 0.13597
2023-04-15 18:58:27,499 - [INFO] - [Epoch 230 valid]: MR: Tail : 1774.3, Head : 3116.6, Avg : 2445.4
2023-04-15 18:58:27,499 - [INFO] - [Epoch 230]: Training Loss: 0.00099832, Best Valid MRR: 0.14431


########
2023-04-15 18:58:32,935 - [INFO] - [Epoch:231]:  Training Loss:0.00103

Time cost in one epoch for training: 0.0907s
2023-04-15 18:58:34,663 - [INFO] - [Epoch 231 valid]: MRR: Tail : 0.08284, Head : 0.06575, Avg : 0.07429
2023-04-15 18:58:34,664 - [INFO] - [Epoch 231 valid]: MR: Tail : 2180.1, Head : 3625.5, Avg : 2902.8
2023-04-15 18:58:34,664 - [INFO] - [Epoch 231]: Training Loss: 0.0010303, Best Valid MRR: 0.14431


########
2023-04-15 18:58:40,090 - [INFO] - [Epoch:232]:  Training Loss:0.001014

Time cost in one epoch for training: 0.0905s
2023-04-15 18:58:41,812 - [INFO] - [Epoch 232 valid]: MRR: Tail : 0.15684, Head : 0.08612, Avg : 0.12148
2023-04-15 18:58:41,812 - [INFO] - [Epoch 232 valid]: MR: Tail : 1842.0, Head : 3245.4, Avg : 2543.7
2023-04-15 18:58:41,813 - [INFO] - [Epoch 232]: Training Loss: 0.0010141, Best Valid MRR: 0.14431


########
2023-04-15 18:58:47,228 - [INFO] - [Epoch:233]:  Training Loss:0.001012

Time cost in one epoch for training: 0.0903s
2023-04-15 18:58:48,950 - [INFO] - [Epoch 233 valid]: MRR: Tail : 0.14913, Head : 0.07391, Avg : 0.11152
2023-04-15 18:58:48,950 - [INFO] - [Epoch 233 valid]: MR: Tail : 1806.6, Head : 3155.4, Avg : 2481.0
2023-04-15 18:58:48,950 - [INFO] - [Epoch 233]: Training Loss: 0.0010125, Best Valid MRR: 0.14431


########
2023-04-15 18:58:54,393 - [INFO] - [Epoch:234]:  Training Loss:0.001004

Time cost in one epoch for training: 0.0908s
2023-04-15 18:58:56,090 - [INFO] - [Epoch 234 valid]: MRR: Tail : 0.15246, Head : 0.08646, Avg : 0.11946
2023-04-15 18:58:56,090 - [INFO] - [Epoch 234 valid]: MR: Tail : 1783.7, Head : 3129.4, Avg : 2456.5
2023-04-15 18:58:56,090 - [INFO] - Gamma decay on saturation, updated value of gamma: 30
2023-04-15 18:58:56,090 - [INFO] - [Epoch 234]: Training Loss: 0.0010044, Best Valid MRR: 0.14431


########
2023-04-15 18:59:01,494 - [INFO] - [Epoch:235]:  Training Loss:0.001002

Time cost in one epoch for training: 0.0902s
2023-04-15 18:59:03,208 - [INFO] - [Epoch 235 valid]: MRR: Tail : 0.15462, Head : 0.0871, Avg : 0.12086
2023-04-15 18:59:03,208 - [INFO] - [Epoch 235 valid]: MR: Tail : 1860.3, Head : 3266.9, Avg : 2563.6
2023-04-15 18:59:03,209 - [INFO] - [Epoch 235]: Training Loss: 0.0010015, Best Valid MRR: 0.14431


########
2023-04-15 18:59:08,625 - [INFO] - [Epoch:236]:  Training Loss:0.0009951

Time cost in one epoch for training: 0.0903s
2023-04-15 18:59:10,327 - [INFO] - [Epoch 236 valid]: MRR: Tail : 0.16585, Head : 0.09668, Avg : 0.13127
2023-04-15 18:59:10,327 - [INFO] - [Epoch 236 valid]: MR: Tail : 1815.8, Head : 3184.9, Avg : 2500.4
2023-04-15 18:59:10,327 - [INFO] - [Epoch 236]: Training Loss: 0.0009951, Best Valid MRR: 0.14431


########
2023-04-15 18:59:15,806 - [INFO] - [Epoch:237]:  Training Loss:0.0009833

Time cost in one epoch for training: 0.0914s
2023-04-15 18:59:17,499 - [INFO] - [Epoch 237 valid]: MRR: Tail : 0.19066, Head : 0.11204, Avg : 0.15135
2023-04-15 18:59:17,500 - [INFO] - [Epoch 237 valid]: MR: Tail : 1670.0, Head : 2960.7, Avg : 2315.4
2023-04-15 18:59:17,625 - [INFO] - [Epoch 237]: Training Loss: 0.00098331, Best Valid MRR: 0.15135


########
2023-04-15 18:59:23,084 - [INFO] - [Epoch:238]:  Training Loss:0.0009799

Time cost in one epoch for training: 0.0910s
2023-04-15 18:59:24,787 - [INFO] - [Epoch 238 valid]: MRR: Tail : 0.18849, Head : 0.11598, Avg : 0.15224
2023-04-15 18:59:24,787 - [INFO] - [Epoch 238 valid]: MR: Tail : 1684.6, Head : 2994.4, Avg : 2339.5
2023-04-15 18:59:24,910 - [INFO] - [Epoch 238]: Training Loss: 0.00097992, Best Valid MRR: 0.15224


########
2023-04-15 18:59:30,384 - [INFO] - [Epoch:239]:  Training Loss:0.0009869

Time cost in one epoch for training: 0.0913s
2023-04-15 18:59:32,060 - [INFO] - [Epoch 239 valid]: MRR: Tail : 0.15154, Head : 0.08516, Avg : 0.11835
2023-04-15 18:59:32,061 - [INFO] - [Epoch 239 valid]: MR: Tail : 1866.5, Head : 3172.8, Avg : 2519.7
2023-04-15 18:59:32,061 - [INFO] - [Epoch 239]: Training Loss: 0.0009869, Best Valid MRR: 0.15224


########
2023-04-15 18:59:37,425 - [INFO] - [Epoch:240]:  Training Loss:0.0009992

Time cost in one epoch for training: 0.0895s
2023-04-15 18:59:39,148 - [INFO] - [Epoch 240 valid]: MRR: Tail : 0.11728, Head : 0.09366, Avg : 0.10547
2023-04-15 18:59:39,149 - [INFO] - [Epoch 240 valid]: MR: Tail : 1864.1, Head : 3174.8, Avg : 2519.5
2023-04-15 18:59:39,149 - [INFO] - [Epoch 240]: Training Loss: 0.00099917, Best Valid MRR: 0.15224


########
2023-04-15 18:59:44,573 - [INFO] - [Epoch:241]:  Training Loss:0.000993

Time cost in one epoch for training: 0.0904s
2023-04-15 18:59:46,282 - [INFO] - [Epoch 241 valid]: MRR: Tail : 0.17257, Head : 0.10605, Avg : 0.13931
2023-04-15 18:59:46,283 - [INFO] - [Epoch 241 valid]: MR: Tail : 1713.9, Head : 3048.9, Avg : 2381.4
2023-04-15 18:59:46,283 - [INFO] - [Epoch 241]: Training Loss: 0.00099299, Best Valid MRR: 0.15224


########
2023-04-15 18:59:51,651 - [INFO] - [Epoch:242]:  Training Loss:0.0009774

Time cost in one epoch for training: 0.0895s
2023-04-15 18:59:53,382 - [INFO] - [Epoch 242 valid]: MRR: Tail : 0.1841, Head : 0.11478, Avg : 0.14944
2023-04-15 18:59:53,383 - [INFO] - [Epoch 242 valid]: MR: Tail : 1618.3, Head : 2927.1, Avg : 2272.7
2023-04-15 18:59:53,383 - [INFO] - [Epoch 242]: Training Loss: 0.0009774, Best Valid MRR: 0.15224


########
2023-04-15 18:59:58,858 - [INFO] - [Epoch:243]:  Training Loss:0.0009765

Time cost in one epoch for training: 0.0914s
2023-04-15 19:00:00,591 - [INFO] - [Epoch 243 valid]: MRR: Tail : 0.18746, Head : 0.1107, Avg : 0.14908
2023-04-15 19:00:00,591 - [INFO] - [Epoch 243 valid]: MR: Tail : 1683.3, Head : 2942.9, Avg : 2313.1
2023-04-15 19:00:00,591 - [INFO] - [Epoch 243]: Training Loss: 0.00097651, Best Valid MRR: 0.15224


########
2023-04-15 19:00:05,957 - [INFO] - [Epoch:244]:  Training Loss:0.0009774

Time cost in one epoch for training: 0.0896s
2023-04-15 19:00:07,663 - [INFO] - [Epoch 244 valid]: MRR: Tail : 0.17304, Head : 0.10175, Avg : 0.1374
